dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uids,n_intended,critical_word_idx,comprehension_q,correct_answer,meta
clark2026,,13,2.Control,clark2026//13/2.Control,I watched as a tube was quite masterfully humored by my mother.,i watched as a tube was quite masterfully humored by my mother .,I watched as a tube was quite masterfully humored by my mother.,,135,implausible,,,,0,4,,,"{""critical_cond"": ""2"", ""critical_word"": ""tube"", ""id"": ""136"", ""intervening"": ""was quite masterfully"", ""intervening_cond"": ""long"", ""preamble"": ""I watched as a"", ""predicate"": ""humored by my mother"", ""source_critical"": {""Control"": ""food"", ""Critical1"": ""tune"", ""Critical2"": ""tube"", ""Typo1"": ""tiune"", ""Typo2"": ""tiube""}}"
clark2026,,13,Control.1,clark2026//13/Control.1,I watched as a food was quite masterfully played by the pianist.,i watched as a food was quite masterfully played by the pianist .,I watched as a food was quite masterfully played by the pianist.,,136,implausible,,,,0,4,,,"{""critical_cond"": ""Control"", ""critical_word"": ""food"", ""id"": ""137"", ""intervening"": ""was quite masterfully"", ""intervening_cond"": ""long"", ""preamble"": ""I watched as a"", ""predicate"": ""played by the pianist"", ""source_critical"": {""Control"": ""food"", ""Critical1"": ""tune"", ""Critical2"": ""tube"", ""Typo1"": ""tiune"", ""Typo2"": ""tiube""}}"
clark2026,,13,Control.2,clark2026//13/Control.2,I watched as a food was quite masterfully installed by the plumber.,i watched as a food was quite masterfully installed by the plumber .,I watched as a food was quite masterfully installed by the plumber.,,137,implausible,,,,0,4,,,"{""critical_cond"": ""Control"", ""critical_word"": ""food"", ""id"": ""138"", ""intervening"": ""was quite masterfully"", ""intervening_cond"": ""long"", ""preamble"": ""I watched as a"", ""predicate"": ""installed by the plumber"", ""source_critical"": {""Control"": ""food"", ""Critical1"": ""tune"", ""Critical2"": ""tube"", ""Typo1"": ""tiune"", ""Typo2"": ""tiube""}}"
clark2026,,13,Typo1.1,clark2026//13/Typo1.1,I watched as a tiune was quite masterfully played by the pianist.,i watched as a tiune was quite masterfully played by the pianist .,I watched as a tiune was quite masterfully played by the pianist.,,138,implausible,,typo,clark2026//13/1.1,1,4,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""tiune"", ""id"": ""139"", ""intervening"": ""was quite masterfully"", ""intervening_cond"": ""long"", ""preamble"": ""I watched as a"", ""predicate"": ""played by the pianist"", ""source_critical"": {""Control"": ""food"", ""Critical1"": ""tune"", ""Critical2"": ""tube"", ""Typo1"": ""tiune"", ""Typo2"": ""tiube""}}"
clark2026,,13,Typo2.2,clark2026//13/Typo2.2,I watched as a tiube was quite masterfully installed by the plumber.,i watched as a tiube was quite masterfully installed by the plumber .,I watched as a tiube was quite masterfully installed by the plumber.,,139,implausible,,typo,clark2026//13/2.2,1,4,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""tiube"", ""id"": ""140"", ""intervening"": ""was quite masterfully"", ""intervening_cond"": ""long"", ""preamble"": ""I watched as a"", ""predicate"": ""installed by the plumber"", ""source_critical"": {""Control"": ""food"", ""Critical1"": ""tune"", ""Critical2"": ""tube"", ""Typo1"": ""tiune"", ""Typo2"": ""tiube""}}"
clark2026,,14,1.1,clark2026//14/1.1,The doctor sees patients with mental or other kinds of illnesses affecting them.,the doctor sees patients with mental or other kinds of illnesses affecting them .,The doctor sees patients with mental or other kinds of illnesses affecting them.,,140,plausible,,word_form,clark2026//14/1.1,1,5,,,"{""critical_cond"": ""1"", ""critical_word"": ""mental"", ""id"": ""141"", ""intervening"": ""or other kinds of"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor sees patients with"", ""predicate"": ""illnesses affecting them"", ""source_critical"": {""Control"": ""insurance"", ""Critical1"": ""mental"", ""Critical2"": ""metal"", ""Typo1"": ""metnal"", ""Typo2"": ""meatl""}}"
clark2026,,14,1.2,clark2026//14/1.2,The doctor sees patients with mental or other kinds of fragments in their bodies.,the doctor sees patients with mental or other kinds of fragments in their bodies .,The doctor sees patients with mental or other kinds of fragments in their bodies.,,141,implausible,,word_form,clark2026//14/2.2,1,5,,,"{""critical_cond"": ""1"", ""critical_word"": ""mental"", ""id"": ""142"", ""intervening"": ""or other kinds of"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor sees patients with"", ""predicate"": ""fragments in their bodies"", ""source_critical"": {""Control"": ""insurance"", ""Critical1"": ""mental"", ""Critical2"": ""metal"", ""Typo1"": ""metnal"", ""Typo2"": ""meatl""}}"
clark2026,,14,1.Control,clark2026//14/1.Control,The doctor sees patients with mental or other kinds of carpets on the floor.,the doctor sees patients with mental or other kinds of carpets on the floor .,The doctor sees patients with mental or other kinds of carpets on the floor.,,142,implausible,,,,0,5,,,"{""critical_cond"": ""1"", ""critical_word"": ""mental"", ""id"": ""143"", ""intervening"": ""or other kinds of"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor sees patients with"", ""predicate"": ""carpets on the floor"", ""source_critical"": {""Control"": ""insurance"", ""Critical1"": ""mental"", ""Critical2"": ""metal"", ""Typo1"": ""metnal"", ""Typo2"": ""meatl""}}"
clark2026,,14,2.1,clark2026//14/2.1,The doctor sees patients with metal or other kinds of illnesses affecting them.,the doctor sees patients with metal or other kinds of illnesses affecting them .,The doctor sees patients with metal or other kinds of illnesses affecting them.,,143,implausible,,word_form,clark2026//14/1.1,1,5,,,"{""critical_cond"": ""2"", ""critical_word"": ""metal"", ""id"": ""144"", ""intervening"": ""or other kinds of"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor sees patients with"", ""predicate"": ""illnesses affecting them"", ""source_critical"": {""Control"": ""insurance"", ""Critical1"": ""mental"", ""Critical2"": ""metal"", ""Typo1"": ""metnal"", ""Typo2"": ""meatl""}}"
clark2026,,14,2.2,clark2026//14/2.2,The doctor sees patients with metal or other kinds of fragments in their bodies.,the doctor sees patients with metal or other kinds of fragments in their bodies .,The doctor sees patients with metal or other kinds of fragments in their bodies.,,144,plausible,,word_form,clark2026//14/2.2,1,5,,,"{""critical_cond"": ""2"", ""critical_word"": ""metal"", ""id"": ""145"", ""intervening"": ""or other kinds of"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor sees patients with"", ""predicate"": ""fragments in their bodies"", ""source_critical"": {""Control"": ""insurance"", ""Critical1"": ""mental"", ""Critical2"": ""metal"", ""Typo1"": ""metnal"", ""Typo2"": ""meatl""}}"
clark2026,,14,2.Control,clark2026//14/2.Control,The doctor sees patients with metal or other kinds of carpets on the floor.,the doctor sees patients with metal or other kinds of carpets on the floor .,The doctor sees patients with metal or other kinds of carpets on the floor.,,145,implausible,,,,0,5,,,"{""critical_cond"": ""2"", ""critical_word"": ""metal"", ""id"": ""146"", ""intervening"": ""or other kinds of"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor sees patients with"", ""predicate"": ""carpets on the floor"", ""source_critical"": {""Control"": ""insurance"", ""Critical1"": ""mental"", ""Critical2"": ""metal"", ""Typo1"": ""metnal"", ""Typo2"": ""meatl""}}"
clark2026,,14,Control.1,clark2026//14/Control.1,The doctor sees patients with insurance or other kinds of illnesses affecting them.,the doctor sees patients with insurance or other kinds of illnesses affecting them .,The doctor sees patients with insurance or other kinds of illnesses affecting them.,,146,implausible,,,,0,5,,,"{""critical_cond"": ""Control"", ""critical_word"": ""insurance"", ""id"": ""147"", ""intervening"": ""or other kinds of"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor sees patients with"", ""predicate"": ""illnesses affecting them"", ""source_critical"": {""Control"": ""insurance"", ""Critical1"": ""mental"", ""Critical2"": ""metal"", ""Typo1"": ""metnal"", ""Typo2"": ""meatl""}}"
clark2026,,14,Control.2,clark2026//14/Control.2,The doctor sees patients with insurance or other kinds of fragments in their bodies.,the doctor sees patients with insurance or other kinds of fragments in their bodies .,The doctor sees patients with insurance or other kinds of fragments in their bodies.,,147,implausible,,,,0,5,,,"{""critical_cond"": ""Control"", ""critical_word"": ""insurance"", ""id"": ""148"", ""intervening"": ""or other kinds of"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor sees patients with"", ""predicate"": ""fragments in their bodies"", ""source_critical"": {""Control"": ""insurance"", ""Critical1"": ""mental"", ""Critical2"": ""metal"", ""Typo1"": ""metnal"", ""Typo2"": ""meatl""}}"
clark2026,,14,Typo1.1,clark2026//14/Typo1.1,The doctor sees patients with metnal or other kinds of illnesses affecting them.,the doctor sees patients with metnal or other kinds of illnesses affecting them .,The doctor sees patients with metnal or other kinds of illnesses affecting them.,,148,implausible,,typo,clark2026//14/1.1,1,5,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""metnal"", ""id"": ""149"", ""intervening"": ""or other kinds of"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor sees patients with"", ""predicate"": ""illnesses affecting them"", ""source_critical"": {""Control"": ""insurance"", ""Critical1"": ""mental"", ""Critical2"": ""metal"", ""Typo1"": ""metnal"", ""Typo2"": ""meatl""}}"
clark2026,,14,Typo2.2,clark2026//14/Typo2.2,The doctor sees patients with meatl or other kinds of fragments in their bodies.,the doctor sees patients with meatl or other kinds of fragments in their bodies .,The doctor sees patients with meatl or other kinds of fragments in their bodies.,,149,implausible,,typo,clark2026//14/2.2,1,5,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""meatl"", ""id"": ""150"", ""intervening"": ""or other kinds of"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor sees patients with"", ""predicate"": ""fragments in their bodies"", ""source_critical"": {""Control"": ""insurance"", ""Critical1"": ""mental"", ""Critical2"": ""metal"", ""Typo1"": ""metnal"", ""Typo2"": ""meatl""}}"
clark2026,,15,1.1,clark2026//15/1.1,With two strong wings this very powerful bird can fly for hours.,with two strong wings this very powerful bird can fly for hours .,With two strong wings this very powerful bird can fly for hours.,,150,plausible,,word_form,clark2026//15/1.1,1,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""wings"", ""id"": ""151"", ""intervening"": ""this very powerful"", ""intervening_cond"": ""long"", ""preamble"": ""With two strong"", ""predicate"": ""bird can fly for hours"", ""source_critical"": {""Control"": ""arms"", ""Critical1"": ""wings"", ""Critical2"": ""wins"", ""Typo1"": ""wjngs"", ""Typo2"": ""wjns""}}"
clark2026,,15,1.2,clark2026//15/1.2,With two strong wings this very powerful team can qualify for the finals.,with two strong wings this very powerful team can qualify for the finals .,With two strong wings this very powerful team can qualify for the finals.,,151,implausible,,word_form,clark2026//15/2.2,1,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""wings"", ""id"": ""152"", ""intervening"": ""this very powerful"", ""intervening_cond"": ""long"", ""preamble"": ""With two strong"", ""predicate"": ""team can qualify for the finals"", ""source_critical"": {""Control"": ""arms"", ""Critical1"": ""wings"", ""Critical2"": ""wins"", ""Typo1"": ""wjngs"", ""Typo2"": ""wjns""}}"
clark2026,,15,1.Control,clark2026//15/1.Control,With two strong wings this very powerful leaf is green.,with two strong wings this very powerful leaf is green .,With two strong wings this very powerful leaf is green.,,152,implausible,,,,0,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""wings"", ""id"": ""153"", ""intervening"": ""this very powerful"", ""intervening_cond"": ""long"", ""preamble"": ""With two strong"", ""predicate"": ""leaf is green"", ""source_critical"": {""Control"": ""arms"", ""Critical1"": ""wings"", ""Critical2"": ""wins"", ""Typo1"": ""wjngs"", ""Typo2"": ""wjns""}}"
clark2026,,15,2.1,clark2026//15/2.1,With two strong wins this very powerful bird can fly for hours.,with two strong wins this very powerful bird can fly for hours .,With two strong wins this very powerful bird can fly for hours.,,153,implausible,,word_form,clark2026//15/1.1,1,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""wins"", ""id"": ""154"", ""intervening"": ""this very powerful"", ""intervening_cond"": ""long"", ""preamble"": ""With two strong"", ""predicate"": ""bird can fly for hours"", ""source_critical"": {""Control"": ""arms"", ""Critical1"": ""wings"", ""Critical2"": ""wins"", ""Typo1"": ""wjngs"", ""Typo2"": ""wjns""}}"
clark2026,,15,2.2,clark2026//15/2.2,With two strong wins this very powerful team can qualify for the finals.,with two strong wins this very powerful team can qualify for the finals .,With two strong wins this very powerful team can qualify for the finals.,,154,plausible,,word_form,clark2026//15/2.2,1,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""wins"", ""id"": ""155"", ""intervening"": ""this very powerful"", ""intervening_cond"": ""long"", ""preamble"": ""With two strong"", ""predicate"": ""team can qualify for the finals"", ""source_critical"": {""Control"": ""arms"", ""Critical1"": ""wings"", ""Critical2"": ""wins"", ""Typo1"": ""wjngs"", ""Typo2"": ""wjns""}}"
clark2026,,15,2.Control,clark2026//15/2.Control,With two strong wins this very powerful leaf is green.,with two strong wins this very powerful leaf is green .,With two strong wins this very powerful leaf is green.,,155,implausible,,,,0,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""wins"", ""id"": ""156"", ""intervening"": ""this very powerful"", ""intervening_cond"": ""long"", ""preamble"": ""With two strong"", ""predicate"": ""leaf is green"", ""source_critical"": {""Control"": ""arms"", ""Critical1"": ""wings"", ""Critical2"": ""wins"", ""Typo1"": ""wjngs"", ""Typo2"": ""wjns""}}"
clark2026,,15,Control.1,clark2026//15/Control.1,With two strong arms this very powerful bird can fly for hours.,with two strong arms this very powerful bird can fly for hours .,With two strong arms this very powerful bird can fly for hours.,,156,implausible,,,,0,3,,,"{""critical_cond"": ""Control"", ""critical_word"": ""arms"", ""id"": ""157"", ""intervening"": ""this very powerful"", ""intervening_cond"": ""long"", ""preamble"": ""With two strong"", ""predicate"": ""bird can fly for hours"", ""source_critical"": {""Control"": ""arms"", ""Critical1"": ""wings"", ""Critical2"": ""wins"", ""Typo1"": ""wjngs"", ""Typo2"": ""wjns""}}"
clark2026,,15,Control.2,clark2026//15/Control.2,With two strong arms this very powerful team can qualify for the finals.,with two strong arms this very powerful team can qualify for the finals .,With two strong arms this very powerful team can qualify for the finals.,,157,implausible,,,,0,3,,,"{""critical_cond"": ""Control"", ""critical_word"": ""arms"", ""id"": ""158"", ""intervening"": ""this very powerful"", ""intervening_cond"": ""long"", ""preamble"": ""With two strong"", ""predicate"": ""team can qualify for the finals"", ""source_critical"": {""Control"": ""arms"", ""Critical1"": ""wings"", ""Critical2"": ""wins"", ""Typo1"": ""wjngs"", ""Typo2"": ""wjns""}}"
clark2026,,15,Typo1.1,clark2026//15/Typo1.1,With two strong wjngs this very powerful bird can fly for hours.,with two strong wjngs this very powerful bird can fly for hours .,With two strong wjngs this very powerful bird can fly for hours.,,158,implausible,,typo,clark2026//15/1.1,1,3,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""wjngs"", ""id"": ""159"", ""intervening"": ""this very powerful"", ""intervening_cond"": ""long"", ""preamble"": ""With two strong"", ""predicate"": ""bird can fly for hours"", ""source_critical"": {""Control"": ""arms"", ""Critical1"": ""wings"", ""Critical2"": ""wins"", ""Typo1"": ""wjngs"", ""Typo2"": ""wjns""}}"
